,Source,InstitutionX,Target,InstitutionY,ProjectId,Acro,Title,StartDate,TotalCost,Type
6109,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",10,Kemijsko-tehnološki fakultet u Splitu,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6110,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",38,"Hrvatski veterinarski institut, Zagreb",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6111,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",320,Fakultet zdravstvenih studija,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6112,10,Kemijsko-tehnološki fakultet u Splitu,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6114,10,Kemijsko-tehnološki fakultet u Splitu,38,"Hrvatski veterinarski institut, Zagreb",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6115,10,Kemijsko-tehnološki fakultet u Splitu,320,Fakultet zdravstvenih studija,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6116,38,"Hrvatski veterinarski institut, Zagreb",303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6117,38,"Hrvatski veterinarski institut, Zagreb",10,Kemijsko-tehnološki fakultet u Splitu,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6119,38,"Hrvatski veterinarski institut, Zagreb",320,Fakultet zdravstvenih studija,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6120,320,Fakultet zdravstvenih studija,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6121,320,Fakultet zdravstvenih studija,10,Kemijsko-tehnološki fakultet u Splitu,6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6122,320,Fakultet zdravstvenih studija,38,"Hrvatski veterinarski institut, Zagreb",6021,NPP-2021,Istraživanje raritetnih uniflornih medova Hrvatske,2021-01-25,2004.8,
6132,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",320,Fakultet zdravstvenih studija,6852,,Potencijalna primjena kakao polifenola u inhibiciji fibroze jetre:nastavak istraživanja primjene polifenola,2014-01-01,2004.8,
6133,320,Fakultet zdravstvenih studija,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6852,,Potencijalna primjena kakao polifenola u inhibiciji fibroze jetre:nastavak istraživanja primjene polifenola,2014-01-01,2004.8,
6136,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",320,Fakultet zdravstvenih studija,6853,,Fenolni spojevi promiču translokaciju prijenosnika glukoze 4 (GLUT4) i poboljšavaju potrošnju glukoze u tkivima,2018-09-20,2004.8,
6137,320,Fakultet zdravstvenih studija,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6853,,Fenolni spojevi promiču translokaciju prijenosnika glukoze 4 (GLUT4) i poboljšavaju potrošnju glukoze u tkivima,2018-09-20,2004.8,
6140,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",288,Fakultet za fiziku,6854,Adriafood.hr,Visokoprotočne analitičke platforme za kontrolu kvalitete i provjeru izvornosti hrane iz jadranskog područja,2012-01-01,2004.8,
6141,288,Fakultet za fiziku,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6854,Adriafood.hr,Visokoprotočne analitičke platforme za kontrolu kvalitete i provjeru izvornosti hrane iz jadranskog područja,2012-01-01,2004.8,
6144,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",10,Kemijsko-tehnološki fakultet u Splitu,6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6145,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",145,Medicinski fakultet u Splitu,6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6146,10,Kemijsko-tehnološki fakultet u Splitu,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6148,10,Kemijsko-tehnološki fakultet u Splitu,145,Medicinski fakultet u Splitu,6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6149,145,Medicinski fakultet u Splitu,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6150,145,Medicinski fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,6856,,"Povećanje stabilnosti i stupnja bioraspoloživosti odabranih fitokemikalija primjenom različitih tehnika unosa (""delivery systems"") i matematičkog modeliranja u in vitro modelu probave",2016-07-01,2004.8,
6208,10,Kemijsko-tehnološki fakultet u Splitu,85,Fakultet kemijskog inženjerstva i tehnologije,939,,Optimizacija miješanja i procesa prijenosa u sustavima čvrsto-kapljevito,2007-01-02,2004.8,
6209,85,Fakultet kemijskog inženjerstva i tehnologije,10,Kemijsko-tehnološki fakultet u Splitu,939,,Optimizacija miješanja i procesa prijenosa u sustavima čvrsto-kapljevito,2007-01-02,2004.8,
6221,10,Kemijsko-tehnološki fakultet u Splitu,115,Agronomski fakultet,3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6222,10,Kemijsko-tehnološki fakultet u Splitu,211,"Veleučilište ""Marko Marulić"" u Kninu",3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6223,115,Agronomski fakultet,10,Kemijsko-tehnološki fakultet u Splitu,3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6225,115,Agronomski fakultet,211,"Veleučilište ""Marko Marulić"" u Kninu",3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6226,211,"Veleučilište ""Marko Marulić"" u Kninu",10,Kemijsko-tehnološki fakultet u Splitu,3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6227,211,"Veleučilište ""Marko Marulić"" u Kninu",115,Agronomski fakultet,3015,NaPro-Flav,Istraživaje prirodnih spojeva i aroma: kemijsko profiliranje i otkrivanje potecijala,2014-06-01,2004.8,
6234,10,Kemijsko-tehnološki fakultet u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6235,10,Kemijsko-tehnološki fakultet u Splitu,185,Sveučilište u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6236,10,Kemijsko-tehnološki fakultet u Splitu,178,Pomorski fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6237,114,Prirodoslovno-matematički fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6239,114,Prirodoslovno-matematički fakultet u Splitu,185,Sveučilište u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6240,114,Prirodoslovno-matematički fakultet u Splitu,178,Pomorski fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6241,185,Sveučilište u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6242,185,Sveučilište u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6244,185,Sveučilište u Splitu,178,Pomorski fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6245,178,Pomorski fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6246,178,Pomorski fakultet u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6247,178,Pomorski fakultet u Splitu,185,Sveučilište u Splitu,4838,,"Funkcionalna integracija Sveučilišta u Splitu, PMF-ST, PF-ST te KTF-ST kroz razvoj znanstveno-istraživačke infrastrukture u Zgradi tri fakulteta",2019-01-10,2004.8,
6256,10,Kemijsko-tehnološki fakultet u Splitu,185,Sveučilište u Splitu,5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6257,10,Kemijsko-tehnološki fakultet u Splitu,38,"Hrvatski veterinarski institut, Zagreb",5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6258,185,Sveučilište u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6260,185,Sveučilište u Splitu,38,"Hrvatski veterinarski institut, Zagreb",5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6261,38,"Hrvatski veterinarski institut, Zagreb",10,Kemijsko-tehnološki fakultet u Splitu,5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6262,38,"Hrvatski veterinarski institut, Zagreb",185,Sveučilište u Splitu,5302,BioProMedFood,Bio-protective cultures and bioactive extracts as sustainable combined strategies to improve the shelf-life of perishable Mediterranean food,2020-03-02,2004.8,
6265,10,Kemijsko-tehnološki fakultet u Splitu,115,Agronomski fakultet,5307,NPP-2020,Potvrđivanje autentičnosti i bioraznolikosti propolisa primjenom plinske kromatografije sa spektrometrijom masa i infracrvene spektroskopije,2020-07-31,2004.8,
6266,115,Agronomski fakultet,10,Kemijsko-tehnološki fakultet u Splitu,5307,NPP-2020,Potvrđivanje autentičnosti i bioraznolikosti propolisa primjenom plinske kromatografije sa spektrometrijom masa i infracrvene spektroskopije,2020-07-31,2004.8,
6269,10,Kemijsko-tehnološki fakultet u Splitu,115,Agronomski fakultet,5308,NPP-2015,Primjena plinske kromatografije u analizi kakvoće meda prije i nakon zagrijavanja,2015-02-01,2004.8,
6270,115,Agronomski fakultet,10,Kemijsko-tehnološki fakultet u Splitu,5308,NPP-2015,Primjena plinske kromatografije u analizi kakvoće meda prije i nakon zagrijavanja,2015-02-01,2004.8,
6280,10,Kemijsko-tehnološki fakultet u Splitu,185,Sveučilište u Splitu,5454,ARISTOIL,Jačanje kompetitivnosti proizvodnje maslinovog ulja na području Mediterana kroz razvoj i primjenu inovativnih tehnologija u preradi i kontroli kvalitete maslinovog ulja s ciljem isticanja njegovog zdravstvenog aspekta,2016-11-01,2004.8,
6281,185,Sveučilište u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,5454,ARISTOIL,Jačanje kompetitivnosti proizvodnje maslinovog ulja na području Mediterana kroz razvoj i primjenu inovativnih tehnologija u preradi i kontroli kvalitete maslinovog ulja s ciljem isticanja njegovog zdravstvenog aspekta,2016-11-01,2004.8,
6294,10,Kemijsko-tehnološki fakultet u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,5594,,Koordinacijski polimeri kobalta(II) i nikla(II) s derivatima nikotinske kiseline,2019-07-26,2004.8,
6295,114,Prirodoslovno-matematički fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,5594,,Koordinacijski polimeri kobalta(II) i nikla(II) s derivatima nikotinske kiseline,2019-07-26,2004.8,
6301,10,Kemijsko-tehnološki fakultet u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,5600,,Učinak fenolnih ekstrakata ljekovitog bilja na stabilnost antocijana grožđa,2012-07-01,2004.8,
6302,114,Prirodoslovno-matematički fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,5600,,Učinak fenolnih ekstrakata ljekovitog bilja na stabilnost antocijana grožđa,2012-07-01,2004.8,
6305,10,Kemijsko-tehnološki fakultet u Splitu,189,"Sveučilište u Splitu, Sveučilišni odjel za studije mora",5601,,Microplastics in seafood,2018-05-18,2004.8,
6306,189,"Sveučilište u Splitu, Sveučilišni odjel za studije mora",10,Kemijsko-tehnološki fakultet u Splitu,5601,,Microplastics in seafood,2018-05-18,2004.8,
6309,10,Kemijsko-tehnološki fakultet u Splitu,114,Prirodoslovno-matematički fakultet u Splitu,5602,,"Prirodni, biološki aktivni dodaci za zdravu i stabilnu hranu",2009-01-01,2004.8,
6310,114,Prirodoslovno-matematički fakultet u Splitu,10,Kemijsko-tehnološki fakultet u Splitu,5602,,"Prirodni, biološki aktivni dodaci za zdravu i stabilnu hranu",2009-01-01,2004.8,
6373,20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",58,Fakultet agrobiotehničkih znanosti Osijek,7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6374,20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",238,"Sveučilište Josipa Jurja Strossmayera u Osijeku, Odjel za biologiju",7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6375,58,Fakultet agrobiotehničkih znanosti Osijek,20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6377,58,Fakultet agrobiotehničkih znanosti Osijek,238,"Sveučilište Josipa Jurja Strossmayera u Osijeku, Odjel za biologiju",7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6378,238,"Sveučilište Josipa Jurja Strossmayera u Osijeku, Odjel za biologiju",20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6379,238,"Sveučilište Josipa Jurja Strossmayera u Osijeku, Odjel za biologiju",58,Fakultet agrobiotehničkih znanosti Osijek,7597,,Proizvodnja autohtonog češnjaka u cilju samodostatnosti i povećanja izvoza,2012-11-13,2004.8,
6483,114,Prirodoslovno-matematički fakultet u Splitu,78,Tekstilno-tehnološki fakultet,3066,INEQUALITIES,Nejednakosti i primjene,2014-06-01,2004.8,
6484,78,Tekstilno-tehnološki fakultet,114,Prirodoslovno-matematički fakultet u Splitu,3066,INEQUALITIES,Nejednakosti i primjene,2014-06-01,2004.8,
6488,114,Prirodoslovno-matematički fakultet u Splitu,282,GENOS d.o.o.,3634,Back-UP,Personalised Prognostic Models to Improve Well-being and Return to Work After Neck and Low Back Pain,2018-01-01,2004.8,
6489,282,GENOS d.o.o.,114,Prirodoslovno-matematički fakultet u Splitu,3634,Back-UP,Personalised Prognostic Models to Improve Well-being and Return to Work After Neck and Low Back Pain,2018-01-01,2004.8,
6542,114,Prirodoslovno-matematički fakultet u Splitu,74,Prehrambeno-tehnološki fakultet Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6543,114,Prirodoslovno-matematički fakultet u Splitu,298,Hrvatsko katoličko sveučilište,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6544,114,Prirodoslovno-matematički fakultet u Splitu,87,Klinički bolnički centar Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6545,74,Prehrambeno-tehnološki fakultet Osijek,114,Prirodoslovno-matematički fakultet u Splitu,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6547,74,Prehrambeno-tehnološki fakultet Osijek,298,Hrvatsko katoličko sveučilište,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6548,74,Prehrambeno-tehnološki fakultet Osijek,87,Klinički bolnički centar Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6549,298,Hrvatsko katoličko sveučilište,114,Prirodoslovno-matematički fakultet u Splitu,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6550,298,Hrvatsko katoličko sveučilište,74,Prehrambeno-tehnološki fakultet Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6552,298,Hrvatsko katoličko sveučilište,87,Klinički bolnički centar Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6553,87,Klinički bolnički centar Osijek,114,Prirodoslovno-matematički fakultet u Splitu,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6554,87,Klinički bolnički centar Osijek,74,Prehrambeno-tehnološki fakultet Osijek,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6555,87,Klinički bolnički centar Osijek,298,Hrvatsko katoličko sveučilište,5647,,Zdravstvene koristi utemeljene na dokazima i dostupnost funkcionalne hrane koja sadrži bioaktivne spojeve iz biljnih izvora na tržištu,2020-01-30,2004.8,
6659,34,Fakultet elektrotehnike i računarstva,52,Ericsson Nikola Tesla d.d.,764,eWALL,eWall for Active Long Living,2013-11-01,2004.8,
6660,52,Ericsson Nikola Tesla d.d.,34,Fakultet elektrotehnike i računarstva,764,eWALL,eWall for Active Long Living,2013-11-01,2004.8,
6665,34,Fakultet elektrotehnike i računarstva,185,Sveučilište u Splitu,780,CRO-EU-REKA,"CRO-EU-REKA! Research For Innovation, Innovation For People",2014-05-01,2004.8,
6666,185,Sveučilište u Splitu,34,Fakultet elektrotehnike i računarstva,780,CRO-EU-REKA,"CRO-EU-REKA! Research For Innovation, Innovation For People",2014-05-01,2004.8,
6746,34,Fakultet elektrotehnike i računarstva,12,Edukacijsko-rehabilitacijski fakultet,2975,ADORE,Dijagnostika autizma s robotskim evaluatorom,2014-09-01,2004.8,
6747,12,Edukacijsko-rehabilitacijski fakultet,34,Fakultet elektrotehnike i računarstva,2975,ADORE,Dijagnostika autizma s robotskim evaluatorom,2014-09-01,2004.8,
6752,34,Fakultet elektrotehnike i računarstva,50,"Tehnički fakultet, Rijeka",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6753,34,Fakultet elektrotehnike i računarstva,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6754,34,Fakultet elektrotehnike i računarstva,290,Fakultet za matematiku,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6755,34,Fakultet elektrotehnike i računarstva,272,RIT Croatia,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6756,50,"Tehnički fakultet, Rijeka",34,Fakultet elektrotehnike i računarstva,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6758,50,"Tehnički fakultet, Rijeka",35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6759,50,"Tehnički fakultet, Rijeka",290,Fakultet za matematiku,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6760,50,"Tehnički fakultet, Rijeka",272,RIT Croatia,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6761,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",34,Fakultet elektrotehnike i računarstva,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6762,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",50,"Tehnički fakultet, Rijeka",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6764,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",290,Fakultet za matematiku,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6765,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",272,RIT Croatia,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6766,290,Fakultet za matematiku,34,Fakultet elektrotehnike i računarstva,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6767,290,Fakultet za matematiku,50,"Tehnički fakultet, Rijeka",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6768,290,Fakultet za matematiku,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6770,290,Fakultet za matematiku,272,RIT Croatia,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6771,272,RIT Croatia,34,Fakultet elektrotehnike i računarstva,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6772,272,RIT Croatia,50,"Tehnički fakultet, Rijeka",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6773,272,RIT Croatia,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6774,272,RIT Croatia,290,Fakultet za matematiku,3031,CoCoS,Kodovi i s njima povezane kombinatoričke strukture,2016-07-01,2004.8,
6788,34,Fakultet elektrotehnike i računarstva,78,Tekstilno-tehnološki fakultet,3155,TexASE,Tekstilne antene za pametno okruženje,2014-09-01,2004.8,
6789,78,Tekstilno-tehnološki fakultet,34,Fakultet elektrotehnike i računarstva,3155,TexASE,Tekstilne antene za pametno okruženje,2014-09-01,2004.8,
6819,34,Fakultet elektrotehnike i računarstva,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6820,34,Fakultet elektrotehnike i računarstva,290,Fakultet za matematiku,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6821,34,Fakultet elektrotehnike i računarstva,272,RIT Croatia,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6822,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",34,Fakultet elektrotehnike i računarstva,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6824,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",290,Fakultet za matematiku,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6825,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",272,RIT Croatia,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6826,290,Fakultet za matematiku,34,Fakultet elektrotehnike i računarstva,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6827,290,Fakultet za matematiku,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6829,290,Fakultet za matematiku,272,RIT Croatia,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6830,272,RIT Croatia,34,Fakultet elektrotehnike i računarstva,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6831,272,RIT Croatia,35,"Prirodoslovno-matematički fakultet, Matematički odjel, Zagreb",3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6832,272,RIT Croatia,290,Fakultet za matematiku,3672,COCo,Kombinatorički objekti i kodovi,2019-03-14,2004.8,
6835,34,Fakultet elektrotehnike i računarstva,78,Tekstilno-tehnološki fakultet,3674,SEMECTEX,Oklapanje od elektromagnetskih polja električki vodljivim tekstilnim materijalima,2018-12-01,2004.8,
6836,78,Tekstilno-tehnološki fakultet,34,Fakultet elektrotehnike i računarstva,3674,SEMECTEX,Oklapanje od elektromagnetskih polja električki vodljivim tekstilnim materijalima,2018-12-01,2004.8,
6839,34,Fakultet elektrotehnike i računarstva,78,Tekstilno-tehnološki fakultet,3695,STEAM,Izračun antropometrijskih mjera pametnim telefonom i tabletom,2019-02-01,2004.8,
